SessionKey,x,y,stage,measure_id,CurrentLocation,proceed,tooltip,url
2017R1,47,3,introduced,HB2681,In House Committee,TRUE,<strong>HB2681</strong><p>Sets forth policy objectives for State Department<br/>of Energy in administration of income tax credit<br/>allowed for construction or installation of<br/>alternative energy devices.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2681
2017R1,11,2,introduced,HB2682,Chapter Number Assigned,TRUE,<strong>HB2682</strong><p>Authorizes City of Portland to designate speed<br/>that is five miles per hour lower than statutory<br/>speed when highway is located in residence<br/>district and highway is not arterial highway.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2682
2017R1,47,4,introduced,HB2683,In House Committee,TRUE,<strong>HB2683</strong><p>Directs Department of Transportation to remove<br/>directional sign on Southeast Powell Boulevard<br/>between Southeast 20th Avenue and Southeast 21st<br/>Avenue in Portland.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2683
2017R1,11,3,introduced,HB2684,Chapter Number Assigned,TRUE,"<strong>HB2684</strong><p>Expresses intent of Legislative Assembly that,<br/>when Legislative Assembly approves increases<br/>in funding of services provided by residential<br/>training facilities or residential training<br/>homes, wages and benefits paid to direct support<br/>professionals be increased at comparable rate.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2684
2017R1,47,5,introduced,HB2685,In House Committee,TRUE,<strong>HB2685</strong><p>Requires Department of Human Services or designee<br/>of department to offer adult with intellectual<br/>or developmental disability who qualifies for<br/>comprehensive services at least one placement<br/>other than congregate living arrangement.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2685
2017R1,47,6,introduced,HB2686,In House Committee,TRUE,"<strong>HB2686</strong><p>Authorizes Oregon Innovation Council to make<br/>grants to small businesses for seed and start-<br/>up capital and gap funding to create and support<br/>invention, innovation and economic development in<br/>rural areas of state.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2686
2017R1,11,4,introduced,HB2687,Chapter Number Assigned,TRUE,<strong>HB2687</strong><p>Directs Office of Emergency Management and<br/>Oregon Homeland Security Council to develop and<br/>administer grant program to distribute emergency<br/>preparedness equipment to local governments and<br/>other recipients.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2687
2017R1,47,7,introduced,HB2688,In House Committee,TRUE,<strong>HB2688</strong><p>Establishes Oregon Quality Education Model<br/>Modernization Task Force.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2688
2017R1,47,8,introduced,HB2689,In House Committee,TRUE,<strong>HB2689</strong><p>Establishes Task Force on Innovative Housing<br/>Strategies for Veterans.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2689
2017R1,47,9,introduced,HB2690,In House Committee,TRUE,"<strong>HB2690</strong><p>Establishes Oregon Educational and Workforce<br/>Development Bridge Loan Program in Department<br/>of Veterans' Affairs to conduct outreach and<br/>provide loans to veterans and disabled veterans<br/>who are enrolled in approved course of study,<br/>approved professional training, approved workforce<br/>development program or approved apprenticeship<br/>in connection with institution of higher<br/>education, and who are eligible to receive federal<br/>educational aid or other financial assistance that<br/>is temporarily unavailable.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2690
2017R1,47,10,introduced,HB2691,In House Committee,TRUE,<strong>HB2691</strong><p>Requires student to demonstrate proficiency in<br/>civics in order to receive high school diploma.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2691
2017R1,47,11,introduced,HB2692,In House Committee,TRUE,<strong>HB2692</strong><p>Directs Oregon Business Development Department to<br/>conduct study regarding cost savings and expense<br/>reductions that may result to small businesses<br/>from cooperative resource sharing.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2692
2017R1,47,12,introduced,HB2693,In House Committee,TRUE,<strong>HB2693</strong><p>Establishes grant program under which Department<br/>of Education awards grants to school districts for<br/>percentage of certain student transportation costs<br/>for which school district does not receive any<br/>amount in distributions from State School Fund.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2693
2017R1,47,13,introduced,HB2694,In House Committee,TRUE,<strong>HB2694</strong><p>Directs Department of State Lands to conduct study<br/>to assess options to address low water levels at<br/>Tenmile Lakes.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2694
2017R1,11,5,introduced,HB2695,Chapter Number Assigned,TRUE,<strong>HB2695</strong><p>Exempts certain towing vessels and their towed<br/>barges from requirement that Oregon Board of<br/>Maritime Pilots licensee pilot vessel.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2695
2017R1,11,6,introduced,HB2696,Chapter Number Assigned,TRUE,<strong>HB2696</strong><p>Permits community college district measures<br/>relating to bonding to be included in state<br/>voters' pamphlet if certain conditions are met.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2696
2017R1,47,14,introduced,HB2697,In House Committee,TRUE,<strong>HB2697</strong><p>Defines two unique service areas for Columbia<br/>Gorge Community College District and Southwestern<br/>Oregon Community College District.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2697
2017R1,47,15,introduced,HB2698,In House Committee,TRUE,<strong>HB2698</strong><p>Allows person with other convictions within<br/>previous 10 years to file motion to set aside<br/>conviction after three years from date of judgment<br/>if other convictions were part of same criminal<br/>episode as conviction that is subject of motion.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2698
2017R1,47,16,introduced,HB2699,In House Committee,TRUE,<strong>HB2699</strong><p>Prohibits public body from requesting jury trial<br/>in small claims action in which plaintiff brings<br/>only claims for damage to property.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2699
2017R1,47,17,introduced,HB2700,In House Committee,TRUE,<strong>HB2700</strong><p>Withdraws territory within mapped boundary of<br/>Boring Community Planning Organization from within<br/>incorporated boundaries of Metro.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2700
2017R1,11,7,introduced,HB2701,Chapter Number Assigned,TRUE,<strong>HB2701</strong><p>Replaces ability of Higher Education Coordinating<br/>Commission to place career school on probation<br/>with ability of commission to issue career school<br/>notice for corrective action.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2701
2017R1,47,18,introduced,HB2702,In House Committee,TRUE,"<strong>HB2702</strong><p>Requires communications made in support of or<br/>opposition to candidate or measure to identify<br/>whether candidate, petition committee or political<br/>committee authorized communication.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2702
2017R1,47,19,introduced,HB2703,In House Committee,TRUE,"<strong>HB2703</strong><p>Requires city or county with population greater<br/>than 2,500 within urban growth boundary to<br/>consider integration of ecosystems services when<br/>developing public facility plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2703
2017R1,47,20,introduced,HB2704,In House Committee,TRUE,<strong>HB2704</strong><p>Requires Environmental Quality Commission to<br/>establish program to provide rebates to persons<br/>that purchase and register certain low emission<br/>vehicles and zero-emission transit buses in this<br/>state on or after effective date of Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2704
2017R1,48,1,introduced,HB2705,In House Committee,TRUE,"<strong>HB2705</strong><p>Requires water appropriator to install device at<br/>point of diversion or appropriation to measure<br/>amount, and allow determination of rate and duty,<br/>of water being used.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2705
2017R1,48,2,introduced,HB2706,In House Committee,TRUE,<strong>HB2706</strong><p>Imposes annual management fee on each primary or<br/>supplemental water right.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2706
2017R1,48,3,introduced,HB2707,In House Committee,TRUE,"<strong>HB2707</strong><p>Appropriates moneys from General Fund to Water<br/>Resources Department for ground water studies<br/>and investigations, or other ground water data<br/>gathering and analysis, in priority basins<br/>determined by department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2707
2017R1,48,4,introduced,HB2708,In House Committee,TRUE,"<strong>HB2708</strong><p>Directs Land Conservation and Development<br/>Commission to amend statewide land use planning<br/>goal, guidelines and rules to reflect current<br/>bioengineering measures for conservation of<br/>beaches and dunes.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2708
2017R1,48,5,introduced,HB2709,In House Committee,TRUE,<strong>HB2709</strong><p>Permits law enforcement agency to use unmanned<br/>aircraft system for purpose of investigating<br/>unlawful taking of wildlife.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2709
2017R1,48,6,introduced,HB2710,In House Committee,TRUE,<strong>HB2710</strong><p>Sets schedule for Director of Department of<br/>Consumer and Business Services to perform certain<br/>duties regarding energy efficiency standards and<br/>requirements for newly constructed buildings.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2710
2017R1,22,15,introduced,HB2711,In Senate Committee,TRUE,"<strong>HB2711</strong><p>Imposes moratorium until December 31, 2027,<br/>on use of hydraulic fracturing for oil and gas<br/>exploration and production.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2711
2017R1,48,7,introduced,HB2712,In House Committee,TRUE,<strong>HB2712</strong><p>Requires law enforcement agencies to adopt<br/>policies on responding to officer-involved<br/>domestic violence incidents.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2712
2017R1,48,8,introduced,HB2713,In House Committee,TRUE,<strong>HB2713</strong><p>Provides that evidence obtained during or as<br/>result of defendant's unlawful detention by peace<br/>officer is inadmissible in criminal proceeding<br/>against defendant.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2713
2017R1,48,9,introduced,HB2714,In House Committee,TRUE,<strong>HB2714</strong><p>Provides that unemployment insurance benefits<br/>are payable during summer term to community<br/>college instructor who has received assignment for<br/>previous summer term.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2714
2017R1,48,10,introduced,HB2715,In House Committee,TRUE,<strong>HB2715</strong><p>Creates Hillsboro Airport Authority and Troutdale<br/>Airport Authority as divisions of Port of<br/>Portland.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2715
2017R1,48,11,introduced,HB2716,In House Committee,TRUE,<strong>HB2716</strong><p>Directs outfitters and guides on waters rated<br/>class II or higher to require passengers 12 years<br/>of age and under to wear helmet and to provide<br/>helmet for passengers over 12 years of age.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2716
2017R1,48,12,introduced,HB2717,In House Committee,TRUE,<strong>HB2717</strong><p>Increases penalties for assault committed against<br/>public transit employee if employee is assaulted<br/>while acting within scope of employment.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2717
2017R1,48,13,introduced,HB2718,In House Committee,TRUE,"<strong>HB2718</strong><p>Requires youth to consult with legal counsel in<br/>person, by telephone or by video conference prior<br/>to custodial interview with peace officer, and<br/>before waiver of constitutional rights.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2718
2017R1,48,14,introduced,HB2719,In House Committee,TRUE,<strong>HB2719</strong><p>Modifies crime of aggravated animal abuse in<br/>the first degree to include maliciously causing<br/>physical injury to animal.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2719
2017R1,21,17,introduced,HB2720,Senate Desk - Failed,TRUE,<strong>HB2720</strong><p>Directs Department of Education to conduct study<br/>related to certain virtual public charter schools.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2720
2017R1,11,8,introduced,HB2721,Chapter Number Assigned,TRUE,<strong>HB2721</strong><p>Increases penalties for assault committed against<br/>flagger or highway worker who is performing<br/>official duties.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2721
